vote_id,bill_id,legislator_id,vote,date
VB1062_17,B1062,17,1,2024-02-04
VB1062_18,B1062,18,-1,2024-02-04
VB1062_19,B1062,19,-1,2024-02-04
VB1062_20,B1062,20,1,2024-02-04
VB1062_21,B1062,21,1,2024-02-04
VB1062_22,B1062,22,1,2024-02-04
VB1062_23,B1062,23,1,2024-02-04
VB1062_24,B1062,24,1,2024-02-04
VB1062_25,B1062,25,-1,2024-02-04
VB1062_26,B1062,26,1,2024-02-04
VB1062_27,B1062,27,-1,2024-02-04
VB1062_28,B1062,28,-1,2024-02-04
VB1062_29,B1062,29,1,2024-02-04
VB1062_30,B1062,30,1,2024-02-04
VB1063_1,B1063,1,1,2024-03-05
VB1063_2,B1063,2,-1,2024-03-05
VB1063_3,B1063,3,1,2024-03-05
VB1063_4,B1063,4,1,2024-03-05
VB1063_5,B1063,5,1,2024-03-05
VB1063_6,B1063,6,-1,2024-03-05
VB1063_7,B1063,7,-1,2024-03-05
VB1063_8,B1063,8,-1,2024-03-05
VB1063_9,B1063,9,1,2024-03-05
VB1063_10,B1063,10,1,2024-03-05
VB1063_11,B1063,11,1,2024-03-05
VB1063_12,B1063,12,0,2024-03-05
VB1063_13,B1063,13,-1,2024-03-05
VB1063_14,B1063,14,1,2024-03-05
VB1063_15,B1063,15,0,2024-03-05
VB1063_16,B1063,16,1,2024-03-05
VB1063_17,B1063,17,1,2024-03-05
VB1063_18,B1063,18,1,2024-03-05
VB1063_19,B1063,19,1,2024-03-05
VB1063_20,B1063,20,1,2024-03-05
VB1063_21,B1063,21,0,2024-03-05
VB1063_22,B1063,22,0,2024-03-05
VB1063_23,B1063,23,1,2024-03-05
VB1063_24,B1063,24,-1,2024-03-05
VB1063_25,B1063,25,1,2024-03-05
VB1063_26,B1063,26,1,2024-03-05
VB1063_27,B1063,27,-1,2024-03-05
VB1063_28,B1063,28,1,2024-03-05
VB1063_29,B1063,29,-1,2024-03-05
VB1063_30,B1063,30,1,2024-03-05
VB1064_1,B1064,1,1,2024-04-04
VB1064_2,B1064,2,-1,2024-04-04
VB1064_3,B1064,3,1,2024-04-04
VB1064_4,B1064,4,-1,2024-04-04
VB1064_5,B1064,5,0,2024-04-04
VB1064_6,B1064,6,1,2024-04-04
VB1064_7,B1064,7,1,2024-04-04
VB1064_8,B1064,8,-1,2024-04-04
VB1064_9,B1064,9,1,2024-04-04
VB1064_10,B1064,10,-1,2024-04-04
VB1064_11,B1064,11,1,2024-04-04
VB1064_12,B1064,12,-1,2024-04-04
VB1064_13,B1064,13,1,2024-04-04
VB1064_14,B1064,14,-1,2024-04-04
VB1064_15,B1064,15,-1,2024-04-04
VB1064_16,B1064,16,1,2024-04-04
VB1064_17,B1064,17,1,2024-04-04
VB1064_18,B1064,18,1,2024-04-04
VB1064_19,B1064,19,1,2024-04-04
VB1064_20,B1064,20,-1,2024-04-04
VB1064_21,B1064,21,-1,2024-04-04
VB1064_22,B1064,22,-1,2024-04-04
VB1064_23,B1064,23,1,2024-04-04
VB1064_24,B1064,24,1,2024-04-04
VB1064_25,B1064,25,1,2024-04-04
VB1064_26,B1064,26,1,2024-04-04
VB1064_27,B1064,27,1,2024-04-04
VB1064_28,B1064,28,1,2024-04-04
VB1064_29,B1064,29,1,2024-04-04
VB1064_30,B1064,30,-1,2024-04-04
VB1065_1,B1065,1,-1,2024-05-04
VB1065_2,B1065,2,1,2024-05-04
VB1065_3,B1065,3,-1,2024-05-04
VB1065_4,B1065,4,-1,2024-05-04
VB1065_5,B1065,5,1,2024-05-04
VB1065_6,B1065,6,-1,2024-05-04
VB1065_7,B1065,7,1,2024-05-04
VB1065_8,B1065,8,1,2024-05-04
VB1065_9,B1065,9,-1,2024-05-04
VB1065_10,B1065,10,-1,2024-05-04
VB1065_11,B1065,11,1,2024-05-04
VB1065_12,B1065,12,1,2024-05-04
VB1065_13,B1065,13,1,2024-05-04
VB1065_14,B1065,14,-1,2024-05-04
VB1065_15,B1065,15,1,2024-05-04
VB1065_16,B1065,16,1,2024-05-04
VB1065_17,B1065,17,1,2024-05-04
VB1065_18,B1065,18,1,2024-05-04
VB1065_19,B1065,19,1,2024-05-04
VB1065_20,B1065,20,1,2024-05-04
VB1065_21,B1065,21,-1,2024-05-04
VB1065_22,B1065,22,1,2024-05-04
VB1065_23,B1065,23,-1,2024-05-04
VB1065_24,B1065,24,1,2024-05-04
VB1065_25,B1065,25,1,2024-05-04
VB1065_26,B1065,26,-1,2024-05-04
VB1065_27,B1065,27,1,2024-05-04
VB1065_28,B1065,28,1,2024-05-04
VB1065_29,B1065,29,0,2024-05-04
VB1065_30,B1065,30,1,2024-05-04
VB1066_1,B1066,1,1,2024-06-03
VB1066_2,B1066,2,-1,2024-06-03
VB1066_3,B1066,3,0,2024-06-03
VB1066_4,B1066,4,-1,2024-06-03
VB1066_5,B1066,5,1,2024-06-03
VB1066_6,B1066,6,-1,2024-06-03
VB1066_7,B1066,7,1,2024-06-03
VB1066_8,B1066,8,-1,2024-06-03
VB1066_9,B1066,9,-1,2024-06-03
VB1066_10,B1066,10,1,2024-06-03
VB1066_11,B1066,11,-1,2024-06-03
VB1066_12,B1066,12,0,2024-06-03
VB1066_13,B1066,13,0,2024-06-03
VB1066_14,B1066,14,1,2024-06-03
VB1066_15,B1066,15,-1,2024-06-03
VB1066_16,B1066,16,1,2024-06-03
VB1066_17,B1066,17,1,2024-06-03
VB1066_18,B1066,18,1,2024-06-03
VB1066_19,B1066,19,-1,2024-06-03
VB1066_20,B1066,20,1,2024-06-03
VB1066_21,B1066,21,-1,2024-06-03
VB1066_22,B1066,22,1,2024-06-03
VB1066_23,B1066,23,1,2024-06-03
VB1066_24,B1066,24,-1,2024-06-03
VB1066_25,B1066,25,1,2024-06-03
VB1066_26,B1066,26,1,2024-06-03
VB1066_27,B1066,27,1,2024-06-03
VB1066_28,B1066,28,1,2024-06-03
VB1066_29,B1066,29,1,2024-06-03
VB1066_30,B1066,30,-1,2024-06-03
VB1067_1,B1067,1,1,2024-07-03
VB1067_2,B1067,2,1,2024-07-03
VB1067_3,B1067,3,1,2024-07-03
VB1067_4,B1067,4,1,2024-07-03
VB1067_5,B1067,5,1,2024-07-03
VB1067_6,B1067,6,-1,2024-07-03
VB1067_7,B1067,7,0,2024-07-03
VB1067_8,B1067,8,1,2024-07-03
VB1067_9,B1067,9,-1,2024-07-03
VB1067_10,B1067,10,-1,2024-07-03
VB1067_11,B1067,11,1,2024-07-03
VB1067_12,B1067,12,1,2024-07-03
VB1067_13,B1067,13,1,2024-07-03
VB1067_14,B1067,14,0,2024-07-03
VB1067_15,B1067,15,1,2024-07-03
VB1067_16,B1067,16,-1,2024-07-03
VB1067_17,B1067,17,1,2024-07-03
VB1067_18,B1067,18,0,2024-07-03
VB1067_19,B1067,19,1,2024-07-03
VB1067_20,B1067,20,1,2024-07-03
VB1067_21,B1067,21,1,2024-07-03
VB1067_22,B1067,22,1,2024-07-03
VB1067_23,B1067,23,1,2024-07-03
VB1067_24,B1067,24,1,2024-07-03
VB1067_25,B1067,25,1,2024-07-03
VB1067_26,B1067,26,-1,2024-07-03
VB1067_27,B1067,27,0,2024-07-03
VB1067_28,B1067,28,1,2024-07-03
VB1067_29,B1067,29,-1,2024-07-03
VB1067_30,B1067,30,1,2024-07-03
VB1068_1,B1068,1,1,2024-08-02
VB1068_2,B1068,2,-1,2024-08-02
VB1068_3,B1068,3,1,2024-08-02
VB1068_4,B1068,4,1,2024-08-02
VB1068_5,B1068,5,1,2024-08-02
VB1068_6,B1068,6,-1,2024-08-02
VB1068_7,B1068,7,1,2024-08-02
VB1068_8,B1068,8,1,2024-08-02
VB1068_9,B1068,9,1,2024-08-02
VB1068_10,B1068,10,-1,2024-08-02
VB1068_11,B1068,11,-1,2024-08-02
VB1068_12,B1068,12,1,2024-08-02
VB1068_13,B1068,13,1,2024-08-02
VB1068_14,B1068,14,-1,2024-08-02
VB1068_15,B1068,15,1,2024-08-02
VB1068_16,B1068,16,1,2024-08-02
VB1068_17,B1068,17,-1,2024-08-02
VB1068_18,B1068,18,-1,2024-08-02
VB1068_19,B1068,19,1,2024-08-02
VB1068_20,B1068,20,1,2024-08-02
VB1068_21,B1068,21,1,2024-08-02
VB1068_22,B1068,22,0,2024-08-02
VB1068_23,B1068,23,1,2024-08-02
VB1068_24,B1068,24,-1,2024-08-02
VB1068_25,B1068,25,-1,2024-08-02
VB1068_26,B1068,26,-1,2024-08-02
VB1068_27,B1068,27,1,2024-08-02
VB1068_28,B1068,28,1,2024-08-02
VB1068_29,B1068,29,1,2024-08-02
VB1068_30,B1068,30,1,2024-08-02
VB1069_1,B1069,1,0,2024-09-01
VB1069_2,B1069,2,1,2024-09-01
VB1069_3,B1069,3,-1,2024-09-01
VB1069_4,B1069,4,-1,2024-09-01
VB1069_5,B1069,5,1,2024-09-01
VB1069_6,B1069,6,-1,2024-09-01
VB1069_7,B1069,7,1,2024-09-01
VB1069_8,B1069,8,-1,2024-09-01
VB1069_9,B1069,9,1,2024-09-01
VB1069_10,B1069,10,-1,2024-09-01
VB1069_11,B1069,11,1,2024-09-01
VB1069_12,B1069,12,1,2024-09-01
VB1069_13,B1069,13,-1,2024-09-01
VB1069_14,B1069,14,-1,2024-09-01
VB1069_15,B1069,15,1,2024-09-01
VB1069_16,B1069,16,1,2024-09-01
VB1069_17,B1069,17,-1,2024-09-01
VB1069_18,B1069,18,1,2024-09-01
VB1069_19,B1069,19,-1,2024-09-01
VB1069_20,B1069,20,1,2024-09-01
VB1069_21,B1069,21,1,2024-09-01
VB1069_22,B1069,22,1,2024-09-01
VB1069_23,B1069,23,1,2024-09-01
VB1069_24,B1069,24,1,2024-09-01
VB1069_25,B1069,25,1,2024-09-01
VB1069_26,B1069,26,-1,2024-09-01
VB1069_27,B1069,27,1,2024-09-01
VB1069_28,B1069,28,1,2024-09-01
VB1069_29,B1069,29,0,2024-09-01
VB1069_30,B1069,30,-1,2024-09-01
VB1070_1,B1070,1,1,2024-10-01
VB1070_2,B1070,2,-1,2024-10-01
VB1070_3,B1070,3,-1,2024-10-01
VB1070_4,B1070,4,1,2024-10-01
VB1070_5,B1070,5,-1,2024-10-01
VB1070_6,B1070,6,-1,2024-10-01
VB1070_7,B1070,7,1,2024-10-01
VB1070_8,B1070,8,1,2024-10-01
VB1070_9,B1070,9,1,2024-10-01
VB1070_10,B1070,10,1,2024-10-01
VB1070_11,B1070,11,1,2024-10-01
VB1070_12,B1070,12,-1,2024-10-01
VB1070_13,B1070,13,1,2024-10-01
VB1070_14,B1070,14,1,2024-10-01
VB1070_15,B1070,15,1,2024-10-01
VB1070_16,B1070,16,1,2024-10-01
VB1070_17,B1070,17,1,2024-10-01
VB1070_18,B1070,18,-1,2024-10-01
VB1070_19,B1070,19,-1,2024-10-01
VB1070_20,B1070,20,-1,2024-10-01
VB1070_21,B1070,21,-1,2024-10-01
VB1070_22,B1070,22,-1,2024-10-01
VB1070_23,B1070,23,-1,2024-10-01
VB1070_24,B1070,24,1,2024-10-01
VB1070_25,B1070,25,1,2024-10-01
VB1070_26,B1070,26,0,2024-10-01
VB1070_27,B1070,27,-1,2024-10-01
VB1070_28,B1070,28,-1,2024-10-01
VB1070_29,B1070,29,1,2024-10-01
VB1070_30,B1070,30,1,2024-10-01
VB1071_1,B1071,1,-1,2024-10-31
VB1071_2,B1071,2,1,2024-10-31
VB1071_3,B1071,3,1,2024-10-31
VB1071_4,B1071,4,0,2024-10-31
VB1071_5,B1071,5,1,2024-10-31
VB1071_6,B1071,6,1,2024-10-31
VB1071_7,B1071,7,1,2024-10-31
VB1071_8,B1071,8,1,2024-10-31
VB1071_9,B1071,9,1,2024-10-31
VB1071_10,B1071,10,1,2024-10-31
VB1071_11,B1071,11,0,2024-10-31
VB1071_12,B1071,12,1,2024-10-31
VB1071_13,B1071,13,1,2024-10-31
VB1071_14,B1071,14,-1,2024-10-31
VB1071_15,B1071,15,-1,2024-10-31
VB1071_16,B1071,16,1,2024-10-31
VB1071_17,B1071,17,1,2024-10-31
VB1071_18,B1071,18,0,2024-10-31
VB1071_19,B1071,19,1,2024-10-31
VB1071_20,B1071,20,1,2024-10-31
VB1071_21,B1071,21,1,2024-10-31
VB1071_22,B1071,22,1,2024-10-31
VB1071_23,B1071,23,0,2024-10-31
VB1071_24,B1071,24,1,2024-10-31
VB1071_25,B1071,25,1,2024-10-31
VB1071_26,B1071,26,-1,2024-10-31
VB1071_27,B1071,27,1,2024-10-31
VB1071_28,B1071,28,1,2024-10-31
VB1071_29,B1071,29,1,2024-10-31
VB1071_30,B1071,30,1,2024-10-31
VB1072_1,B1072,1,-1,2024-11-30
VB1072_2,B1072,2,1,2024-11-30
VB1072_3,B1072,3,-1,2024-11-30
VB1072_4,B1072,4,1,2024-11-30
VB1072_5,B1072,5,1,2024-11-30
VB1072_6,B1072,6,-1,2024-11-30
VB1072_7,B1072,7,1,2024-11-30
VB1072_8,B1072,8,-1,2024-11-30
VB1072_9,B1072,9,1,2024-11-30
VB1072_10,B1072,10,-1,2024-11-30
VB1072_11,B1072,11,1,2024-11-30
VB1072_12,B1072,12,0,2024-11-30
VB1072_13,B1072,13,1,2024-11-30
VB1072_14,B1072,14,1,2024-11-30
VB1072_15,B1072,15,1,2024-11-30
VB1072_16,B1072,16,1,2024-11-30
VB1072_17,B1072,17,-1,2024-11-30
VB1072_18,B1072,18,1,2024-11-30
VB1072_19,B1072,19,-1,2024-11-30
VB1072_20,B1072,20,-1,2024-11-30
VB1072_21,B1072,21,0,2024-11-30
VB1072_22,B1072,22,1,2024-11-30
VB1072_23,B1072,23,-1,2024-11-30
VB1072_24,B1072,24,-1,2024-11-30
VB1072_25,B1072,25,1,2024-11-30
VB1072_26,B1072,26,1,2024-11-30
VB1072_27,B1072,27,1,2024-11-30
VB1072_28,B1072,28,1,2024-11-30
VB1072_29,B1072,29,1,2024-11-30
VB1072_30,B1072,30,1,2024-11-30
VB1073_1,B1073,1,1,2024-12-30
VB1073_2,B1073,2,1,2024-12-30
VB1073_3,B1073,3,1,2024-12-30
VB1073_4,B1073,4,1,2024-12-30
VB1073_5,B1073,5,-1,2024-12-30
VB1073_6,B1073,6,1,2024-12-30
VB1073_7,B1073,7,-1,2024-12-30
VB1073_8,B1073,8,0,2024-12-30
VB1073_9,B1073,9,0,2024-12-30
VB1073_10,B1073,10,1,2024-12-30
VB1073_11,B1073,11,1,2024-12-30
VB1073_12,B1073,12,1,2024-12-30
VB1073_13,B1073,13,1,2024-12-30
VB1073_14,B1073,14,1,2024-12-30
VB1073_15,B1073,15,1,2024-12-30
VB1073_16,B1073,16,0,2024-12-30
VB1073_17,B1073,17,1,2024-12-30
VB1073_18,B1073,18,1,2024-12-30
VB1073_19,B1073,19,0,2024-12-30
VB1073_20,B1073,20,1,2024-12-30
VB1073_21,B1073,21,1,2024-12-30
VB1073_22,B1073,22,-1,2024-12-30
VB1073_23,B1073,23,1,2024-12-30
VB1073_24,B1073,24,1,2024-12-30
VB1073_25,B1073,25,1,2024-12-30
VB1073_26,B1073,26,-1,2024-12-30
VB1073_27,B1073,27,-1,2024-12-30
VB1073_28,B1073,28,1,2024-12-30
VB1073_29,B1073,29,1,2024-12-30
VB1073_30,B1073,30,-1,2024-12-30
VB1074_1,B1074,1,-1,2025-01-29
VB1074_2,B1074,2,1,2025-01-29
VB1074_3,B1074,3,-1,2025-01-29
VB1074_4,B1074,4,-1,2025-01-29
VB1074_5,B1074,5,0,2025-01-29
VB1074_6,B1074,6,1,2025-01-29
VB1074_7,B1074,7,1,2025-01-29
VB1074_8,B1074,8,1,2025-01-29
VB1074_9,B1074,9,1,2025-01-29
VB1074_10,B1074,10,1,2025-01-29
VB1074_11,B1074,11,1,2025-01-29
VB1074_12,B1074,12,-1,2025-01-29
VB1074_13,B1074,13,-1,2025-01-29
VB1074_14,B1074,14,-1,2025-01-29
VB1074_15,B1074,15,-1,2025-01-29
VB1074_16,B1074,16,1,2025-01-29
VB1074_17,B1074,17,1,2025-01-29
VB1074_18,B1074,18,1,2025-01-29
VB1074_19,B1074,19,1,2025-01-29
VB1074_20,B1074,20,-1,2025-01-29
VB1074_21,B1074,21,-1,2025-01-29
VB1074_22,B1074,22,-1,2025-01-29
VB1074_23,B1074,23,1,2025-01-29
VB1074_24,B1074,24,0,2025-01-29
VB1074_25,B1074,25,1,2025-01-29
VB1074_26,B1074,26,1,2025-01-29
VB1074_27,B1074,27,-1,2025-01-29
VB1074_28,B1074,28,-1,2025-01-29
VB1074_29,B1074,29,1,2025-01-29
VB1074_30,B1074,30,1,2025-01-29
VB1075_1,B1075,1,1,2025-02-28
VB1075_2,B1075,2,-1,2025-02-28
VB1075_3,B1075,3,1,2025-02-28
VB1075_4,B1075,4,1,2025-02-28
VB1075_5,B1075,5,1,2025-02-28
VB1075_6,B1075,6,1,2025-02-28
VB1075_7,B1075,7,1,2025-02-28
VB1075_8,B1075,8,1,2025-02-28
VB1075_9,B1075,9,1,2025-02-28
VB1075_10,B1075,10,0,2025-02-28
VB1075_11,B1075,11,1,2025-02-28
VB1075_12,B1075,12,-1,2025-02-28
VB1075_13,B1075,13,1,2025-02-28
VB1075_14,B1075,14,1,2025-02-28
VB1075_15,B1075,15,1,2025-02-28
VB1075_16,B1075,16,-1,2025-02-28
VB1075_17,B1075,17,-1,2025-02-28
VB1075_18,B1075,18,1,2025-02-28
VB1075_19,B1075,19,1,2025-02-28
VB1075_20,B1075,20,1,2025-02-28
VB1075_21,B1075,21,-1,2025-02-28
VB1075_22,B1075,22,1,2025-02-28
VB1075_23,B1075,23,-1,2025-02-28
VB1075_24,B1075,24,0,2025-02-28
VB1075_25,B1075,25,1,2025-02-28
VB1075_26,B1075,26,1,2025-02-28
VB1075_27,B1075,27,1,2025-02-28
VB1075_28,B1075,28,1,2025-02-28
VB1075_29,B1075,29,1,2025-02-28
VB1075_30,B1075,30,0,2025-02-28
VB1076_1,B1076,1,-1,2025-03-30
VB1076_2,B1076,2,1,2025-03-30
VB1076_3,B1076,3,1,2025-03-30
VB1076_4,B1076,4,1,2025-03-30
VB1076_5,B1076,5,-1,2025-03-30
VB1076_6,B1076,6,1,2025-03-30
VB1076_7,B1076,7,-1,2025-03-30
VB1076_8,B1076,8,1,2025-03-30
VB1076_9,B1076,9,-1,2025-03-30
VB1076_10,B1076,10,1,2025-03-30
VB1076_11,B1076,11,1,2025-03-30
VB1076_12,B1076,12,1,2025-03-30
VB1076_13,B1076,13,1,2025-03-30
VB1076_14,B1076,14,1,2025-03-30
VB1076_15,B1076,15,-1,2025-03-30
VB1076_16,B1076,16,-1,2025-03-30
VB1076_17,B1076,17,0,2025-03-30
VB1076_18,B1076,18,1,2025-03-30
VB1076_19,B1076,19,-1,2025-03-30
VB1076_20,B1076,20,1,2025-03-30
VB1076_21,B1076,21,1,2025-03-30
VB1076_22,B1076,22,1,2025-03-30
VB1076_23,B1076,23,1,2025-03-30
VB1076_24,B1076,24,-1,2025-03-30
VB1076_25,B1076,25,1,2025-03-30
VB1076_26,B1076,26,1,2025-03-30
VB1076_27,B1076,27,-1,2025-03-30
VB1076_28,B1076,28,-1,2025-03-30
VB1076_29,B1076,29,-1,2025-03-30
VB1076_30,B1076,30,1,2025-03-30
VB1077_1,B1077,1,1,2025-04-29
VB1077_2,B1077,2,-1,2025-04-29
VB1077_3,B1077,3,1,2025-04-29
VB1077_4,B1077,4,1,2025-04-29
VB1077_5,B1077,5,1,2025-04-29
VB1077_6,B1077,6,1,2025-04-29
VB1077_7,B1077,7,1,2025-04-29
VB1077_8,B1077,8,1,2025-04-29
VB1077_9,B1077,9,1,2025-04-29
VB1077_10,B1077,10,1,2025-04-29
VB1077_11,B1077,11,1,2025-04-29
VB1077_12,B1077,12,1,2025-04-29
VB1077_13,B1077,13,1,2025-04-29
VB1077_14,B1077,14,1,2025-04-29
VB1077_15,B1077,15,1,2025-04-29
VB1077_16,B1077,16,-1,2025-04-29
VB1077_17,B1077,17,-1,2025-04-29
VB1077_18,B1077,18,1,2025-04-29
VB1077_19,B1077,19,1,2025-04-29
VB1077_20,B1077,20,1,2025-04-29
VB1077_21,B1077,21,1,2025-04-29
VB1077_22,B1077,22,-1,2025-04-29
VB1077_23,B1077,23,1,2025-04-29
VB1077_24,B1077,24,-1,2025-04-29
VB1077_25,B1077,25,-1,2025-04-29
VB1077_26,B1077,26,1,2025-04-29
VB1077_27,B1077,27,0,2025-04-29
VB1077_28,B1077,28,1,2025-04-29
VB1077_29,B1077,29,-1,2025-04-29
VB1077_30,B1077,30,1,2025-04-29
VB1078_1,B1078,1,1,2025-05-29
VB1078_2,B1078,2,1,2025-05-29
VB1078_3,B1078,3,-1,2025-05-29
VB1078_4,B1078,4,1,2025-05-29
VB1078_5,B1078,5,-1,2025-05-29
VB1078_6,B1078,6,1,2025-05-29
VB1078_7,B1078,7,1,2025-05-29
VB1078_8,B1078,8,-1,2025-05-29
VB1078_9,B1078,9,1,2025-05-29
VB1078_10,B1078,10,0,2025-05-29
VB1078_11,B1078,11,1,2025-05-29
VB1078_12,B1078,12,-1,2025-05-29
VB1078_13,B1078,13,1,2025-05-29
VB1078_14,B1078,14,1,2025-05-29
VB1078_15,B1078,15,0,2025-05-29
VB1078_16,B1078,16,1,2025-05-29
VB1078_17,B1078,17,-1,2025-05-29
VB1078_18,B1078,18,1,2025-05-29
VB1078_19,B1078,19,1,2025-05-29
VB1078_20,B1078,20,-1,2025-05-29
VB1078_21,B1078,21,-1,2025-05-29
VB1078_22,B1078,22,1,2025-05-29
VB1078_23,B1078,23,1,2025-05-29
VB1078_24,B1078,24,1,2025-05-29
VB1078_25,B1078,25,1,2025-05-29
VB1078_26,B1078,26,-1,2025-05-29
VB1078_27,B1078,27,1,2025-05-29
VB1078_28,B1078,28,-1,2025-05-29
VB1078_29,B1078,29,-1,2025-05-29
VB1078_30,B1078,30,1,2025-05-29
VB1079_1,B1079,1,1,2025-06-28
VB1079_2,B1079,2,-1,2025-06-28
VB1079_3,B1079,3,1,2025-06-28
VB1079_4,B1079,4,-1,2025-06-28
VB1079_5,B1079,5,1,2025-06-28
VB1079_6,B1079,6,-1,2025-06-28
VB1079_7,B1079,7,-1,2025-06-28
VB1079_8,B1079,8,0,2025-06-28
VB1079_9,B1079,9,1,2025-06-28
VB1079_10,B1079,10,1,2025-06-28
VB1079_11,B1079,11,1,2025-06-28
VB1079_12,B1079,12,-1,2025-06-28
VB1079_13,B1079,13,-1,2025-06-28
VB1079_14,B1079,14,-1,2025-06-28
VB1079_15,B1079,15,-1,2025-06-28
VB1079_16,B1079,16,1,2025-06-28
VB1079_17,B1079,17,1,2025-06-28
VB1079_18,B1079,18,1,2025-06-28
VB1079_19,B1079,19,1,2025-06-28
VB1079_20,B1079,20,1,2025-06-28
VB1079_21,B1079,21,-1,2025-06-28
VB1079_22,B1079,22,1,2025-06-28
VB1079_23,B1079,23,1,2025-06-28
VB1079_24,B1079,24,1,2025-06-28
VB1079_25,B1079,25,1,2025-06-28
VB1079_26,B1079,26,-1,2025-06-28
VB1079_27,B1079,27,1,2025-06-28
VB1079_28,B1079,28,1,2025-06-28
VB1079_29,B1079,29,1,2025-06-28
VB1079_30,B1079,30,0,2025-06-28
VB1080_1,B1080,1,-1,2025-07-28
VB1080_2,B1080,2,1,2025-07-28
VB1080_3,B1080,3,-1,2025-07-28
VB1080_4,B1080,4,1,2025-07-28
VB1080_5,B1080,5,1,2025-07-28
VB1080_6,B1080,6,1,2025-07-28
VB1080_7,B1080,7,-1,2025-07-28
VB1080_8,B1080,8,1,2025-07-28
VB1080_9,B1080,9,1,2025-07-28
VB1080_10,B1080,10,1,2025-07-28
VB1080_11,B1080,11,-1,2025-07-28
VB1080_12,B1080,12,-1,2025-07-28
VB1080_13,B1080,13,-1,2025-07-28
VB1080_14,B1080,14,1,2025-07-28
VB1080_15,B1080,15,-1,2025-07-28
VB1080_16,B1080,16,-1,2025-07-28
VB1080_17,B1080,17,0,2025-07-28
VB1080_18,B1080,18,-1,2025-07-28
VB1080_19,B1080,19,0,2025-07-28
VB1080_20,B1080,20,-1,2025-07-28
VB1080_21,B1080,21,1,2025-07-28
VB1080_22,B1080,22,-1,2025-07-28
VB1080_23,B1080,23,-1,2025-07-28
VB1080_24,B1080,24,1,2025-07-28
VB1080_25,B1080,25,1,2025-07-28
VB1080_26,B1080,26,1,2025-07-28
VB1080_27,B1080,27,1,2025-07-28
VB1080_28,B1080,28,1,2025-07-28
VB1080_29,B1080,29,-1,2025-07-28
VB1080_30,B1080,30,1,2025-07-28
VB1081_1,B1081,1,0,2025-08-27
VB1081_2,B1081,2,1,2025-08-27
VB1081_3,B1081,3,1,2025-08-27
VB1081_4,B1081,4,0,2025-08-27
VB1081_5,B1081,5,1,2025-08-27
VB1081_6,B1081,6,-1,2025-08-27
VB1081_7,B1081,7,0,2025-08-27
VB1081_8,B1081,8,-1,2025-08-27
VB1081_9,B1081,9,1,2025-08-27
VB1081_10,B1081,10,-1,2025-08-27
VB1081_11,B1081,11,-1,2025-08-27
VB1081_12,B1081,12,1,2025-08-27
VB1081_13,B1081,13,1,2025-08-27
VB1081_14,B1081,14,1,2025-08-27
VB1081_15,B1081,15,1,2025-08-27
VB1081_16,B1081,16,0,2025-08-27
VB1081_17,B1081,17,0,2025-08-27
VB1081_18,B1081,18,1,2025-08-27
VB1081_19,B1081,19,1,2025-08-27
VB1081_20,B1081,20,1,2025-08-27
VB1081_21,B1081,21,-1,2025-08-27
VB1081_22,B1081,22,1,2025-08-27
VB1081_23,B1081,23,-1,2025-08-27
VB1081_24,B1081,24,-1,2025-08-27
VB1081_25,B1081,25,1,2025-08-27
VB1081_26,B1081,26,0,2025-08-27
VB1081_27,B1081,27,-1,2025-08-27
VB1081_28,B1081,28,-1,2025-08-27
VB1081_29,B1081,29,1,2025-08-27
VB1081_30,B1081,30,-1,2025-08-27
VB1082_1,B1082,1,1,2025-09-26
VB1082_2,B1082,2,-1,2025-09-26
VB1082_3,B1082,3,1,2025-09-26
VB1082_4,B1082,4,-1,2025-09-26
VB1082_5,B1082,5,1,2025-09-26
VB1082_6,B1082,6,1,2025-09-26
VB1082_7,B1082,7,1,2025-09-26
VB1082_8,B1082,8,-1,2025-09-26
VB1082_9,B1082,9,-1,2025-09-26
VB1082_10,B1082,10,-1,2025-09-26
VB1082_11,B1082,11,-1,2025-09-26
VB1082_12,B1082,12,-1,2025-09-26
VB1082_13,B1082,13,1,2025-09-26
VB1082_14,B1082,14,-1,2025-09-26
VB1082_15,B1082,15,1,2025-09-26
VB1082_16,B1082,16,0,2025-09-26
VB1082_17,B1082,17,1,2025-09-26
VB1082_18,B1082,18,-1,2025-09-26
VB1082_19,B1082,19,1,2025-09-26
VB1082_20,B1082,20,1,2025-09-26
VB1082_21,B1082,21,-1,2025-09-26
VB1082_22,B1082,22,1,2025-09-26
VB1082_23,B1082,23,1,2025-09-26
VB1082_24,B1082,24,1,2025-09-26
VB1082_25,B1082,25,1,2025-09-26
VB1082_26,B1082,26,1,2025-09-26
VB1082_27,B1082,27,1,2025-09-26
VB1082_28,B1082,28,1,2025-09-26
VB1082_29,B1082,29,1,2025-09-26
VB1082_30,B1082,30,-1,2025-09-26
VB1083_1,B1083,1,-1,2025-10-26
VB1083_2,B1083,2,-1,2025-10-26
VB1083_3,B1083,3,1,2025-10-26
VB1083_4,B1083,4,-1,2025-10-26
VB1083_5,B1083,5,1,2025-10-26
VB1083_6,B1083,6,1,2025-10-26
VB1083_7,B1083,7,1,2025-10-26
VB1083_8,B1083,8,-1,2025-10-26
VB1083_9,B1083,9,0,2025-10-26
VB1083_10,B1083,10,0,2025-10-26
VB1083_11,B1083,11,1,2025-10-26
VB1083_12,B1083,12,1,2025-10-26
